t,o,h,l,c,v
1761494400000,1133.42,1133.8,1130.01,1130.04,1902.592
1761495300000,1130.05,1130.05,1126.9,1127.75,4632.842
1761496200000,1127.75,1129.08,1126.58,1128.4,1818.718
1761497100000,1128.4,1129.35,1124.67,1125.18,1676.052
1761498000000,1125.18,1127.65,1123.18,1127.38,3110.7
1761498900000,1127.38,1127.82,1126.85,1127.33,819.371
1761499800000,1127.33,1128.0,1126.72,1127.07,616.804
1761500700000,1127.08,1127.49,1125.6,1126.95,1610.566
1761501600000,1126.95,1128.65,1125.32,1127.9,2772.156
1761502500000,1127.9,1129.77,1127.82,1127.99,1343.362
1761503400000,1128.0,1130.61,1127.86,1130.03,897.948
1761504300000,1130.03,1130.8,1129.09,1129.59,694.635
1761505200000,1129.59,1129.59,1127.34,1127.99,569.808
1761506100000,1128.0,1128.42,1126.65,1127.2,1030.984
1761507000000,1127.2,1127.85,1126.42,1127.55,1188.308
1761507900000,1127.55,1128.0,1124.54,1126.58,1969.958
1761508800000,1126.58,1126.96,1125.65,1125.73,659.299
1761509700000,1125.72,1125.74,1123.05,1124.15,1092.941
1761510600000,1124.03,1126.1,1124.02,1125.95,395.282
1761572700000,1150.52,1156.25,1147.26,1152.47,9417.06
1761573600000,1152.47,1155.66,1143.08,1145.31,7222.792
1761574500000,1145.32,1145.69,1138.49,1143.3,9960.81
1761575400000,1143.3,1144.5,1139.58,1140.61,5301.81
1761576300000,1140.61,1141.83,1131.44,1134.91,10979.815
1761577200000,1134.92,1143.26,1134.77,1141.43,5265.486
1761578100000,1141.44,1143.9,1139.74,1143.01,4653.607
1761579000000,1143.01,1143.84,1139.3,1140.61,3272.92
1761579900000,1140.6,1145.24,1140.09,1143.86,4237.817
1761580800000,1143.85,1149.11,1143.78,1149.03,5187.664
1761581700000,1149.03,1150.35,1145.78,1148.55,5535.969
1761582600000,1148.55,1151.58,1147.65,1148.18,3705.715
1761583500000,1148.19,1148.47,1144.11,1147.0,4196.022
1761584400000,1147.0,1149.54,1146.0,1147.75,3583.45
1761585300000,1147.75,1148.96,1146.0,1146.91,2083.883
1761586200000,1146.92,1151.2,1146.64,1150.09,2612.403
1761587100000,1150.1,1151.37,1148.98,1150.67,2249.723
1761588000000,1150.66,1153.88,1149.34,1152.08,4234.156
1761588900000,1152.09,1152.15,1145.11,1145.4,4854.091
1761589800000,1145.4,1148.38,1145.11,1148.37,2021.15
1761590700000,1148.37,1149.16,1146.74,1147.37,890.406
1761591600000,1147.36,1149.36,1143.66,1149.29,1819.209
1761592500000,1149.28,1149.28,1145.99,1146.55,1495.45
1761593400000,1146.55,1147.17,1142.1,1144.12,3406.03
1761594300000,1144.12,1145.98,1143.84,1145.17,1080.452
1761595200000,1145.18,1147.15,1141.46,1143.22,3852.75
1761596100000,1143.22,1146.03,1142.78,1143.06,850.3
1761597000000,1143.07,1145.0,1141.34,1144.23,1837.345
1761597900000,1144.22,1145.62,1142.66,1142.91,1023.059
1761598800000,1142.91,1147.41,1142.0,1144.11,4778.595
1761599700000,1144.11,1144.11,1136.35,1136.42,4949.162
1761600600000,1136.42,1142.03,1135.36,1140.82,3251.774
1761601500000,1140.82,1144.07,1140.68,1140.85,917.398
1761602400000,1140.86,1144.61,1139.19,1143.23,1866.965
1761603300000,1143.24,1144.71,1141.56,1143.01,1010.071
1761604200000,1143.0,1143.12,1136.1,1136.4,2610.63
1761605100000,1136.39,1139.78,1135.61,1136.47,1303.29
1761606000000,1136.47,1136.91,1133.92,1135.55,3628.949
1761606900000,1135.55,1137.96,1132.85,1137.27,3205.0
1761607800000,1137.27,1141.96,1137.26,1141.79,3530.184
1761608700000,1141.78,1141.99,1138.7,1138.88,1816.999
1761609600000,1138.88,1140.46,1136.23,1139.93,2798.738
1761610500000,1139.92,1142.81,1139.83,1142.3,1719.322
1761611400000,1142.3,1142.3,1138.44,1140.89,2572.722
1761612300000,1140.88,1141.71,1138.37,1139.43,1526.406
1761613200000,1139.44,1143.28,1139.44,1141.84,1815.968
1761614100000,1141.85,1143.8,1140.87,1140.88,1084.765
1761615000000,1140.88,1146.9,1140.06,1145.78,2062.413
1761615900000,1145.78,1147.57,1145.55,1145.71,1792.806
1761616800000,1145.72,1146.65,1140.09,1140.98,2123.878
1761617700000,1140.99,1141.36,1135.12,1136.75,3086.671
1761618600000,1136.75,1138.9,1135.7,1137.17,1571.996
1761619500000,1137.17,1138.2,1131.5,1134.32,4910.271
1761620400000,1134.32,1138.67,1132.3,1132.57,4221.188
1761621300000,1132.58,1138.88,1132.58,1137.91,3177.541
1761622200000,1137.9,1138.35,1133.42,1135.12,1755.028
1761623100000,1135.13,1139.01,1134.92,1138.51,1714.003
1761624000000,1138.52,1138.76,1135.14,1138.75,938.0
1761624900000,1138.74,1140.68,1137.67,1139.25,1412.206
1761625800000,1139.25,1140.57,1138.17,1139.86,1156.894
1761626700000,1139.85,1143.73,1139.8,1141.72,1829.46
1761627600000,1141.73,1142.42,1137.24,1137.88,2647.845
1761628500000,1137.88,1139.38,1130.0,1135.57,5962.93
1761629400000,1135.56,1135.56,1125.03,1126.46,8572.507
1761630300000,1126.46,1129.0,1121.14,1122.33,9143.621
1761631200000,1122.33,1127.04,1122.33,1125.8,3124.009
1761632100000,1125.79,1130.0,1124.34,1127.66,3939.281
1761633000000,1127.66,1130.07,1126.53,1129.56,2538.629
1761633900000,1129.56,1131.49,1129.1,1131.04,1744.682
1761634800000,1131.05,1133.82,1130.07,1131.15,3407.836
1761635700000,1131.15,1134.47,1130.55,1134.33,2488.978
1761636600000,1134.32,1135.25,1132.06,1134.12,1552.365
1761637500000,1134.12,1134.77,1131.21,1132.46,1557.58
1761638400000,1132.46,1132.96,1130.1,1130.2,1550.314
1761639300000,1130.2,1136.64,1130.1,1135.99,2305.572
1761640200000,1135.98,1137.21,1135.58,1136.13,1599.418
1761641100000,1136.14,1137.83,1134.99,1134.99,1923.345
1761642000000,1134.99,1136.97,1133.22,1133.69,2227.723
1761642900000,1133.68,1135.75,1132.0,1132.27,1709.08
1761643800000,1132.27,1136.09,1131.37,1135.2,2064.812
1761644700000,1135.21,1136.52,1134.52,1136.1,1371.656
1761645600000,1136.09,1139.0,1134.36,1135.34,3034.054
1761646500000,1135.33,1136.96,1133.17,1136.96,1482.701
1761647400000,1136.96,1136.96,1133.6,1135.28,1019.217
1761648300000,1135.28,1136.63,1135.28,1136.44,1101.895
1761649200000,1136.44,1136.44,1134.64,1135.37,900.833
1761650100000,1135.37,1136.8,1134.33,1135.7,936.876
1761651000000,1135.7,1137.87,1135.67,1136.95,1223.213
1761651900000,1136.96,1136.96,1131.57,1132.16,5502.409
1761652800000,1132.16,1136.89,1132.14,1136.3,2230.156
1761653700000,1136.31,1136.67,1134.34,1136.12,1321.774
1761654600000,1136.12,1139.3,1135.87,1139.11,3066.542
1761655500000,1139.11,1141.66,1138.27,1140.41,2524.514
1761656400000,1140.41,1144.83,1140.41,1143.21,4380.613
1761657300000,1143.21,1147.19,1142.13,1144.96,3789.105
1761658200000,1144.96,1146.29,1140.41,1144.42,4089.715
1761659100000,1144.43,1146.37,1142.4,1144.46,3424.99
1761660000000,1144.46,1144.84,1140.62,1143.64,3349.09
1761660900000,1143.65,1146.43,1142.51,1144.64,4015.942
1761661800000,1144.63,1146.0,1141.41,1142.22,2946.978
1761662700000,1134.68,1138.18,1127.0,1136.95,11446.445
1761663600000,1136.95,1140.56,1136.95,1139.42,2139.864
1761664500000,1139.43,1139.43,1134.68,1136.24,2700.655
1761665400000,1136.25,1136.7,1131.6,1131.94,4812.517
1761666300000,1131.95,1137.14,1131.28,1135.62,1584.456
1761667200000,1135.62,1138.64,1134.75,1137.81,1763.395
1761668100000,1137.8,1138.26,1135.06,1137.34,3266.974
1761669000000,1137.34,1141.77,1137.2,1141.76,3373.781
1761669900000,1141.77,1146.63,1141.76,1144.22,4094.944
1761670800000,1144.21,1146.32,1143.59,1145.51,1604.212
1761671700000,1145.51,1146.43,1143.43,1144.5,2465.733
1761672600000,1144.5,1148.85,1143.04,1148.7,4404.607
1761673500000,1148.7,1148.94,1145.85,1147.4,1597.079
1761674400000,1147.39,1147.39,1141.52,1145.28,2524.508
1761675300000,1145.29,1146.43,1140.02,1141.19,1879.362
1761676200000,1141.2,1143.44,1140.21,1141.34,1258.238
1761677100000,1141.35,1144.37,1141.13,1144.37,704.553
1761678000000,1144.37,1145.13,1142.87,1143.5,1306.616
1761678900000,1143.5,1143.51,1132.8,1132.81,4986.063
1761679800000,1132.8,1136.68,1131.38,1133.68,2892.253
1761680700000,1133.68,1133.88,1126.61,1128.92,4883.576
1761681600000,1128.92,1129.3,1117.88,1120.46,7633.406
1761682500000,1120.46,1122.48,1111.92,1113.17,11150.796
1761683400000,1113.18,1113.47,1091.45,1100.46,33514.875
1761684300000,1100.45,1101.82,1074.0,1091.34,24664.539
1761685200000,1091.35,1093.53,1083.8,1092.25,10349.437
1761686100000,1092.25,1094.26,1089.93,1092.38,4972.946
